ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
rvci25rmh3,1781695161466,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,12:30開場付近集合後、同時入場,ちゃん,5.0,ランダム,2026-06-17 11:19:21,2026-06-20 09:27:28,,listing,1,1200,"⭐️ペンラ代行購入可能⭐️
全名義コンビニ決済済み。会員期限内
条件あり 複数所持のため同時入場後こちらで座席を選ばせてもらいます。
入場の際に落札者様の端末をお借りしてQRコードの表示をさせていただきます。
同時入場後チケットを一旦回収し、席を選んだ後にお譲りするチケットをお渡しするので、お時間いただきます。
最低でも公演の15分前までにはチケットお渡しします。
お譲りするチケットはランダムでお渡ししますので、番手はありません。
こちらが席を選んでからのお譲りになりますので、座席がわかってからの返品やクレームは一切受け付けませんのでご了承ください。
12:30に会場付近の指定した場所に集合していただき同時に入場していただきます。
時間厳守でお願いします。
当日、ランダムエラー、本人確認等により入場できない場合も返金は致しかねます。
公演中止の際は手数料を引いた金額をお返しします。",True,2026-06
ca8rq1wn3k,1780516538830,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,10名義中2番手 同行,K,5.0,番手記載あり,2026-06-03 19:55:38,2026-06-20 09:27:28,,listing,2,52000,"FC先行/10名義中2番手/すり替えなし/下3桁提示可/初期当選のみ/着ブロ指定なし/山田名義のみ
・当日は会場付近の指定した場所に時間厳守で集合していただきます。開場時間には入場することを考えておりますので、時間に余裕をもてる方のみご購入ください。詳しいことは追ってお伝えします。
・同時入場後、チケットを一度回収させていただきます。こちらが選んだ後、2番手でチケットをお選びいただけます。当方の座席を選ぶのにお時間いただくかもしれませんが、必ずお渡ししますのでお待ちいただけると幸いです。なるべく早くお渡しできるように努めます。
・2連でご購入の場合、お連れ様とは別れて入場していただく可能性がございます。チケットは必ず2連番でお渡しするのでご安心ください。
・当日QRコードを開くのに端末をお借りする場合がございます。
・会場で連絡をスムーズに取るために電話番号をお伺いします。
・受け取り連絡はチケットお渡し後、速やかにお願いします。
・購入者本人が入場いただけますようお願い致します。
・座席へのクレームは一切受け付けません。
・公演中止以外の理由で返金は不可です。公演中止の際は手数料を差し引いた金額を返金いたします。
・トラブル防止のため、日本語が理解できる方のみご購入ください。
ご購入されましたら上記全ての項目にご了承いただけたと見なします。
⭐️大阪両日取引でお値下げ可能です！",True,2026-06
sold_1781134237898,1781134237898,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,paper,female,当日手渡し,,,,2026-06-10 23:30:37,2026-06-20 09:27:28,2026-06-20 04:50:53,sold,2,1000,"⭐️すり替えありランダム⭐️5名義以下⭐️

公演当日当方が指定した会場付近にてお待ち合わせ後、同時入場していただきます。

同時入場の際に同行者様と分かれて入...",False,2026-06
k2skxei9yh,1781507176968,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,4名義中3番手/すり替えなし,り,5.0,ランダム記載あり,2026-06-15 07:06:16,2026-06-20 09:27:28,,listing,2,8000,"・入場後、一度チケットを回収し、こちらが座席選択した後3番目にチケットをお選びいただけます。
・当日座席選択の際に実際に座席を見に行くお時間をいただく場合がございます。
その際の同行や座席の提示は一切いたしかねます。
・チケットお渡し時に受取評価をお願い致します。
座席に関するご要望、クレームは一切お受けできません。
・同時入場の為、時間は必ず厳守でお願い致します。
集合時間に遅れた場合先に入場しますが、受け取り評価は必ずして頂きます。
・公演中止以外の理由（出演者変更、ランダムエラー、本人確認等）で入場出来なかった場合や買い手様の都合によるキャンセルなどいかなる場合も返金は致しかねます。
・公演中止の場合のみ手数料を差し引いた金額を返金します。
・代理購入はお控えください。
・成人済み、日本語の通じる方のみご購入ください。
以上をご確認の上、ご購入をお願いいたします。",True,2026-06
awe2v8y00s,1780301141503,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行　3名義中３番手,むむ,5.0,QR同行番手,2026-06-01 08:05:41,2026-06-20 09:27:28,,listing,2,10900,"3名義中３番手
公演日は開場15分前を目安に最寄り駅または会場付近にて待ち合わせし、同時入場していただきます。
入場後は一旦チケットを回収し、当方で座席確認をした後3名義中3番手でチケットをお渡しいたします。
座席選択にお時間をいただく場合がございます。
チケットお渡しと同時にその場で受け取り連絡をお願いいたします。お席に関するクレームは一切受け付けておりません。
トラブル防止のため一時的に公的身分証をお預かりさせていただく場合がございますので、当日はQRコードが表示できる端末と公的身分証のご持参をお願いいたします。
待ち合わせ時間に遅刻された場合は、到着を待たず先に入場させていただきます。ランダムエラー、出演者変更、体調不良、交通機関の乱れを含む遅刻、本人確認等の理由で入場が出来なかった場合も必ず受け取り連絡をお願いいたします。公演中止の場合のみ手数料を差し引いた金額を返金いたします。
日本語が通じる日本人女性で当日入場されるご本人様のみ購入をお願い致します。代理購入や複数名義所持している方の購入はご遠慮ください。
購入後にお名前と当日連絡が取れる電話番号をお知らせください。
集合時間、場所等はメッセージにて公演前日までにご連絡させていただきます。",True,2026-06
tyi790x3it,1780346927509,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,当日手渡し,魑魅,5.0,番手,2026-06-01 20:48:47,2026-06-20 09:27:28,,listing,2,11000,"2名義中2番手 / すり替えなし / 下3桁提示可能
入場時に購入者様の端末にてQRコードを表示していただく場合がございます。ご協力いただく際に持ち逃げ防止のため、一時的に顔写真付きの身分証明書をお預かりいたします。身分証はチケット回収時にお返しいたします。
公演当日、開場10分前にこちらが指定した場所にて待ち合わせをし、同時入場していただきます。
発券後チケットを回収させていただき、当方がチケットを選んだ後にチケットを選んでいただきます。
チケットお渡し後は速やかに受け取り通知をお願いいたします。
ビスタゲートが出た場合、QR毎でのお譲りになります。その際は集合時に購入者様の端末をお借りし、こちらでログインさせていただき、QRの表示ができ次第その場で受け取り通知をしていただきます。
事前に電話番号をお伺いさせていただきます。
公演中止の場合のみ、手数料を差し引いた金額を返金いたします。
座席に関するクレーム等、一切受け付けません。
お取引成立は上記の内容全てに同意いただいたとみなします。ご理解いただける日本人女性のみご購入ください。
ご不明な点がございましたら、お気軽にご質問ください。",True,2026-06
67i117ghn8,1781898969869,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行,りりり。,5.0,同行番手,2026-06-19 19:56:09,2026-06-20 09:27:28,,listing,1,25000,"2名義中1番手
すり替えなし/初期当選/下3桁提示可/有効期限内／山田名義
2連を2名義所持しているため、そのうち当方が選んだ方(2枚中良席)のチケットをお渡しします。
公演当日、会場付近で待ち合わせをし同時入場していただきます。
詳しい待ち合わせ時間、場所などはご入金後にメッセージ内でお知らせします。
遅刻は待たず入場させていただきますが、その際も受け取り連絡はしていただきますのでご了承ください。
お渡し後のサイチェンなどはご自由にお使いください。
発券協力のため入場時に身分証をお預かりする可能性がございますので、必ずご携帯ください。
ランダムエラー、遅刻などいかなる場合も公演中止以外の理由で返金致しません。",True,2026-06
j3c60xn599,1781589119953,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,当日手渡し,m,5.0,番手,2026-06-16 05:51:59,2026-06-20 09:27:28,,listing,2,11000,"【購入希望の方はコメントお願いいたします。プライベート出品にいたします】
2名義中2番手/すり替えなし/下3桁提示可能
/初期当選
公演当日、こちらが指定した場所にて待ち合わせし同時入場して頂きます。
複数人での入場となる為時間厳守でお願い致します。
入場後座席確認の為に一度解散し、確認でき次第チケットをお渡しいたします。
ランダムエラー、交通機関の遅延による遅刻、体調不良、私的な事情によるキャンセルの場合、返金対応は致しかねますのでご了承ください。
公演中止の場合返金可能。
お取引をスムーズに行う為お取引確定後、苗字、お電話番号のご提示をお願いいたします。
チケットお渡し後、速やかに受け取り通知をお願い致します。
座席に関するクレームは一切受け付けておりません。
日本語の分かる成人女性、こちら全て同意していただける方のみご購入お願い致します。",True,2026-06
7d7crs37kk,1780901247150,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行,M,5.0,番手,2026-06-08 06:47:27,2026-06-20 09:27:28,,listing,1,7500,"5名義中5番手
すり替えなし/下3桁掲示可/該当名義/有効期限内
・複数名義所持の為、同時入場後チケットを回収させていただき一度解散し、こちらが指定する場所に再度お集まりいただき、チケットをお渡しさせていただきます。
・座席確認の為、お渡しまでお時間をいただく可能性がございすが、開演までにお渡ししますので催促のご連絡はお控え下さい。
・当日はこちらが指定させていただく時間、場所にお越しいただき同時入場となります。
詳細は連絡ボードにてご連絡させていただきます。
・交通機関の遅れ等による遅刻や体調不良、音信不通の場合は待つことなく入場することがございます。その際の返金対応は致しかねますのでご了承ください。
・入場時にQRコード表示のため端末の貸出にご協力いただく場合がございます。その際、身分証明書を一度お預かりさせていただく場合ございますが、入場後にログアウト、チケットと引き換えに身分証は早急にご返却いたします。ご了承ください。
・入場時のトラブルや座席へのクレームなどは一切お受けできかねますのでご了承ください。
遅刻、体調不良、音信不通、ランダムエラー、本人確認、検温での入場不可など如何なる場合も公演中止以外でのご返金は一切致しかねますのでご了承ください。",True,2026-06
v6yauato6o,1781084328544,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,none,同行,m,5.0,ランダム記載あり,2026-06-10 09:38:48,2026-06-20 09:27:28,,listing,2,12000,"必ずアリーナorスタンド一階席の座席をお渡し致します。ご購入者様での座席選択は出来ません。ランダム配布になります。
複数名義所持の為、発券後一度チケットを回収し選ばせていただきます。座席券はこちらで決めてお渡しします。座席をお選びするのにお時間頂戴する場合がございます。座席券はお選び頂けませんご了承下さい 。同行者登録のご協力お願い致します。
【集合時間/待ち合わせ】当日、開場30分前に、指定場所(会場周辺)に集合していただきそのまま同時入場して頂きます。当日買い手様のご都合でご連絡が取れない場合や交通機関の遅延含め指定集合時間に遅れてしまう場合は、ご入場いただけません。その際こちらからのキャンセル処理はせず受取通知をしていただき返金等は致しませんので、お時間には余裕をもってお越し下さい。公演中止の際は手数料を引いた金額を返金致しますが、その他、体調不良、ランダムエラー、チケットお渡し後のトラブル等、担当不在など、交通事情を含む待ち合わせ遅刻等の如何なる理由でも返金は一切致しかねますのでご了承ください。公演前に、キャンセル依頼をされましてもご対応できかねますので、こちらから発送連絡をさせて頂きますので受け取り通知よろしくお願い申し上げます。当日、入場される方がご購入ください。代理での購入やめてください。【注意】ご入場される方は日本人女性の方でお願い致します。・ご購入者様のお借りしてQRを表示させて頂く場合がございます。以上、全てご納得ご了承いただいた方のみのご購入でお願い致します。",True,2026-06
wjpqn7kptk,1781357604777,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,入金後24時間以内にQRコード共有,MT,5.0,QR,2026-06-13 13:33:24,2026-06-20 09:27:28,,listing,2,27000,"プラベルでの取引可能です。
QRごと/初期当選/着ブロ希望なし/Pay-easy決済済み/有効期限内/会員番号下3桁掲示可
・公演前日にQRコード表示に必要なパスワードと会員番号をお伝え致しますので、ご自身でQRコードを提示してご入場ください。
・同行者登録・当日の来場に際しての確認事項の同意チェックはご自身で宜しくお願いいたします。
その際の登録ミスによる責任は一切負えませんのでご了承ください。
QRコードが表示できない、または赤線エラーが出た場合でも受取連絡はしていただきます。
・2名での当選の為、必ず2名揃って入場下さい。
・本人確認対応不可。身分証、会員証の貸し出しはできません。
・撮影、録音などの違反行為をされない方。
・入場するまで座席未定ですので座席に関するクレームやキャンセルはご遠慮下さい。
・ご希望の方には下3桁お伝えできます。
・何らかの事情（ご本人確認やランダムエラーなど）で入場または観覧できなかった場合は、返金できませんが、公演の中止、延期の場合は、手数料を引いた金額を返金いたします。",True,2026-06
kwrvpixroh,1781666860491,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,少数ランダム/開演30分前渡し/初期当選のみ,3,5.0,ランダム,2026-06-17 03:27:40,2026-06-20 09:27:28,,listing,1,5000,"会場30分前に集合、開演30分前手渡し予定。
相場買取も可能。
詳細な時間・場所につきましては、当日までに連絡ボードにてお知らせいたします。
※必ず時間厳守をお約束いただける方のみご購入下さい。交通機関の乱れ、体調不良や電波不良等いかなる理由でも、大幅に遅刻された場合は先に入場しますが、受取連絡はしていただき返金対応は一切いたしません。
複数所持しているため、同時入場し一度全てのチケットを回収します。座席をこちらで選ばせていただいた後、残ったチケットをランダムでお渡しします。ご自身でお席を選んでいただくことはできません。
チケットお渡し後は好きに過ごしていただいて問題ございません。
また座席選択にお時間を頂戴する可能性がございますので予めご了承ください。
チケットのお渡し後はその場で速やかに受取連絡をお願い致します。
お席に関するクレームや送金停止は受け付けません。
代理購入は禁止させていただきます。必ずご購入者様本人がお越しください。トラブル防止と円滑なお取引のため、成人済みの日本人女性のみのご購入をお願いします。撮影や録音等の禁止行為をされる方、身体に障害のある方、ご高齢の方も購入をお控え下さい。
システムエラーや本人確認、検温等、その他いかなる理由でも、入場・観覧不可の際の責任は一切負いかねますのでご了承ください。返金対応もいたしかねます。ご購入者様都合での遅刻やキャンセルも受け付けません。上記全てに同意いただける方のみ、ご購入下さい。",True,2026-06
sold_1780352136756,1780352136756,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行（少人数ランダム）,,,,2026-06-01 22:15:36,2026-06-20 09:27:28,2026-06-20 04:50:53,sold,2,1000,"ご購入いただいた時点で下記条件全てに同意いただけたものとみなします。

開場15分前に集合して同時入場していただきます。前後する可能性もございますので時間に余裕...",False,2026-06
or8961k7df,1781881413248,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行,あ,5.0,番手同行,2026-06-19 15:03:33,2026-06-20 09:27:28,,listing,1,25000,"3名義中1番手同行/初期当選/すり替え無し/下3桁提示可能/有効期限内/同一クレカ支払い無し/全て山田名義/着ブロ指定無し/サイチェン可
当日は開場15分前に集合予定です。詳しい集合時間、場所は前日までにお伝えします。遅刻された場合のキャンセルは致しかねます。お時間には余裕を持ってお越しください。
当日は会場付近にて待ち合わせ後、同時入場していただきチケットを一度回収させていただいた後、1番手のお席をお渡しします。
その際ご相談する可能性もありますが、1番手のお席はこちらが選びますので、ご了承ください。連番内のお席はお選びいただけません。
チケット受け取り後は、その場で受け取り評価お願い致します。
座席に関するクレームは一切受付できません。
会場内、電波が悪い可能性ございますので電話番号を交換していただく場合があります。
公演中止の際のみ、手数料を差し引いた金額返金いたします。体調不良、ランダムエラー等、公演中止以外での返金は一切できませんので予めご了承ください。
トラブル防止の為、日本人女性のみでお願い致します。",True,2026-06
23g6vruo7u,1781510021818,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,2名義中2番手,あ,5.0,番手,2026-06-15 07:53:41,2026-06-20 09:27:28,,listing,2,10000,"2名義中2番手/すり替えなし/下3桁提示可能
/初期当選/有効期限内/発送物戻り等不備なし
公演当日、開場15分前に指定の場所にて待ち合わせし同時入場して頂きます。
複数人での入場となる為時間厳守でお願い致します。
入場後座席確認の為に一度解散し、確認でき次第チケットをお渡しいたします。
ランダムエラー、交通機関の遅延による遅刻、体調不良、私的な事情によるキャンセルの場合、返金対応は致しかねますのでご了承ください。
公演中止の場合返金可能。
お取引をスムーズに行う為お取引確定後、苗字、お電話番号のご提示をお願いいたします。
チケットお渡し後、速やかに受け取り通知をお願い致します。
座席に関するクレームは一切受け付けておりません。
日本語の分かる女性、こちら全て同意していただける方のみご購入お願い致します。",True,2026-06
fwtqu3uer2,1780623496648,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,公演前日にログイン情報共有,み,5.0,QR,2026-06-05 01:38:16,2026-06-20 09:27:28,,listing,2,25000,"該当名義/有効期限内/郵送物戻りなし/重複すり替えなし/下3桁提示可/同行登録可
・公演前日にログイン情報をお伝えいたします。
・同行者登録は買い手様ご自身でおこなってください。(登録についてご不安がある場合は質問してください)
・トラブル防止のため、必ず買い手様がご入場ください。
・入場後は速やかにログアウト、受取をお願いいたします。
公演開始後はパスワード変更しログイン不可となりますので、遅刻等で入場できない場合も必ず受取をお願いいたします。
・入場後のトラブルがないようお願いいたします。
万が一なにかあった場合は速やかにご報告をお願いいたします。
・取引成立後のキャンセルは不可となります。
また、買い手様の同行登録ミス、ランダムエラー、本人確認、出演者変更等、公演中止以外での返金はいたしませんので、ご了承ください。",True,2026-06
mmcq8ubxuk,1780813112040,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,male,同行,C,5.0,同行,2026-06-07 06:18:32,2026-06-20 09:27:28,,listing,1,20000,"2名義2番手1～2枚のお譲り（バラ可）
下3桁提示可
すり替えなし
サイチェン可
ランダムエラー返金不可
集合時間は開場30分前
集合場所は前日までにご案内
会場内外の電波状況を考慮し電話番号の交換をお願いしております。
ランダムエラーの際でもチケットの受け取り評価はしていただきます。
ランダムエラーの際にこちらで代替えのチケットを用意することはありません。
主催者側から公演中止が発表された場合
当アプリ内の規定に基づきキャンセルや返金の対応をいたします。
公演中止以外の返金は不可です。
入場時に本人確認書類をお預かりすることや、同行者登録の協力、端末をお借りすることがあります。
本人確認書類に関しては入場後チケットの受け渡しと同時に返却をします。
万が一、ランダムエラーが発生した場合は公演終了後に近隣のイオンモールにあるマックの前で返却をいたします。
当方でランダムエラー時の代替チケットの手配は行いませんが、購入者様がチケットを手配して入場した時は会場内で返却することも可能です。（公演時間前に限る）
当方
20↑
知念担
男
質問があればお答え致しますのでお気軽に質問をてください。
ご検討よろしくお願いいたします。",True,2026-06
c7u6oskt94,1781008530571,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行,rn,5.0,同行番手,2026-06-09 12:35:30,2026-06-20 09:27:28,,listing,2,8500,"2名義中2番手/前回天井、落選名義/すり替えなし/下3桁提示可/有効期限内/着ブロ希望なし
公演当日、会場付近で待ち合わせをし同時入場していただきます。
同時入場後、チケットを全て回収し、一度解散いたします。実際のお席を確認してからこちらで選択させていただきます。座席選択にお時間を頂く場合がございます。こちらの座席選択後、残りのチケットをお渡しいたします。
なるべく早くお渡しできるようにいたします。
お席に関するクレームはお受け致しません。
録音、盗撮、その他迷惑行為を絶対にしない方、マナーを守れる方でお願い致します。
座席情報が分かる状態でのSNSへの掲示等、名義を傷つける行為もご遠慮ください。
出演者変更、ご購入者様の体調不良、ランダムエラー等、公演中止以外、如何なる場合でもキャンセルや返金対応は致しかねます。
公演中止の際は手数料を差し引いた金額を返金させて頂きます。
遅刻された場合は待たずに先に入場しますが
その場合でも受け取り通知はして頂きますのでお時間に余裕を持ってお越しください。
プライベート出品いたしますので、コメントください。",True,2026-06
sold_1781706670223,1781706670223,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行,,,,2026-06-17 14:31:10,2026-06-20 09:27:28,2026-06-20 04:50:53,sold,1,9500,"連番の一枚を同行にてお譲りします。有効期限内　すり替えなし　下三桁提示可


当日公演1時間前くらいに集合していただき一緒に入場していただきます。


公演中止...",False,2026-06
ouj4u5p8tl,1780292278070,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行,み,5.0,番手,2026-06-01 05:37:58,2026-06-20 09:27:28,,listing,2,9500,"3名義中3番手 すり替えなし下3桁提示
前回スタンド名義のみ  該当名義
公演中止以外の返金対応は不可となります。
詳しい時間は公演日近くなりましたらご連絡させていただきます、指定の場所にお集まりください。
他の方もいらっしゃいます。遅刻されますと大変迷惑ですので時間は厳守でお願いいたします。
集合後そのまま入場列に並んでいただきますので、お手洗い等は事前に済ませてお集まりください。
入場後チケットを1度回収し、再度集合いただき該当番手のチケットをお渡しさせていただきます。
座席に関するクレーム等は承っておりませんのでご理解の程お願いいたします。",True,2026-06
w3uncebk8v,1781687280908,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,【条件あり】当日手渡し/座席未定/ランダム配布/有効会員名義,♡♡♡,4.5,同行ランダム,2026-06-17 09:08:00,2026-06-20 09:27:28,,listing,1,500,"《開場30分前集合予定》
※レビュー(評価4.8以上)ある方のみ申請下さい。
※申請時のコメント不要です。
★購入後に当日連絡のつくお電話番号と氏名(苗字)をメッセージボードにてお伝え下さい。
・複数名義所持しており、こちらで座席選択後にランダムで配布致します。 発券後はチケットを一旦回収し、座席を選択させて頂きます。その際にお時間頂く場合がございますが、ご了承下さい。こちらのチケットは、【開演5〜10分前頃】に配布予定となります。ご理解の程、よろしくお願い致します。 ・個人都合による遅刻等に関しましては、お待ち出来兼ねますので必ず時間厳守でお願い致します。万が一、ご購入者様の遅刻によりこちらが先に入場した場合にも、受取り連絡して頂きます。 ・入場の際のQRコード表示や同行者登録にご協力頂く場合がございますのでその際はご対応頂ける方でお願い致します。 ・座席へのクレーム(立見、制作開放等)、遅刻、本人確認、ランダムエラーなど、公演中止以外の如何なる場合においても返金は致しません。個人都合によるキャンセルの場合は、どのような事情であっても受取り連絡をお願い致します。 以上の内容をご理解頂ける方のみご購入お願い致します。",True,2026-06
yw67cq26ax,1781795775560,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,male,同行 QR ,C,5.0,QR同行,2026-06-18 15:16:15,2026-06-20 09:27:28,,listing,2,20000,"QR毎/該当名義/有効期限内/下3桁提示可/着ブロ希望なし/発送物戻りなし
QR毎のお譲りになります。
端末貸出の上、同時入場いただきます。
同行者登録は行って頂いて大丈夫です。
端末を貸し出す関係上、本人確認書類をお預かりすることがあります。
端末と引き換えに返却いたします。
QRコードのすり替えなし
集合時に事前に提示した下3桁と一致しているか確認して頂いて大丈夫です。
座席に関するクレームは一切受け付けておりません。
公演中止以外のランダムエラー、体調不良等如何なる場合でも返金対応致しかねますのでご了承お願い致します。
当方 男 知念担",True,2026-06
fp2gx0sxhl,1780823163401,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,none,10名義中9番手  同行,K,5.0,番手同行,2026-06-07 09:06:03,2026-06-20 09:27:28,,listing,2,4800,"FC先行/10名義中9番手/すり替えなし/下3桁提示可/初期当選のみ/着ブロ指定なし/山田名義のみ
・当日は会場付近の指定した場所に時間厳守で集合していただきます。開場時間には入場することを考えておりますので、時間に余裕をもてる方のみご購入ください。詳しいことは追ってお伝えします。
・同時入場後、チケットを一度回収させていただきます。計8組が選んだ後、9番手でチケットをお選びいただけます。当方の座席を選ぶのにお時間いただくかもしれませんが、必ずお渡ししますのでお待ちいただけると幸いです。なるべく早くお渡しできるように努めます。
・2連でご購入の場合、お連れ様とは別れて入場していただく可能性がございます。チケットは必ず2連番でお渡しするのでご安心ください。
・当日QRコードを開くのに端末をお借りする場合がございます。
・会場で連絡をスムーズに取るために電話番号をお伺いします。
・受け取り連絡はチケットお渡し後、速やかにお願いします。
・購入者本人が入場いただけますようお願い致します。
・座席へのクレームは一切受け付けません。
・公演中止以外の理由で返金は不可です。公演中止の際は手数料を差し引いた金額を返金いたします。
・トラブル防止のため、日本語が理解できる方のみご購入ください。
ご購入されましたら上記全ての項目にご了承いただけたと見なします。
⭐️大阪両日お取引いただける場合、お値下げ可能です！",True,2026-06
q4h6em45w0,1781018931840,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,none,同行,tmoktkt,5.0,番手,2026-06-09 15:28:51,2026-06-20 09:27:28,,listing,1,12500,"3名義2番手｜すり替えなし｜該当名義、変更ボタンあり｜返送物なし｜有効期間内
※購入の方はプラベ出品にしますのでコメントでお知らせください。
【以下、必ずお読みください】
・当日指定時間に会場付近で集合し、同時入場します。必ず時間厳守でお願い致します。大幅に遅刻された場合先に入場することもあります。その場合でも受取確認をお願い致します。返金対応は致しかねませんのでご了承ください。
・半券をお渡しする際にその場で受取連絡をお願い致します。その後サイチェンなど自由にしていただいても構いませんが、名義を潰すような迷惑行為はお控えください。座席に関するクレームは受け付けません。
・公演中止以外、本人確認、体調不良やランダムエラーによる入場不可など、如何なる場合も返金対応致しませんのでご了承ください。
・代理購入、日本語が通じない方の購入はご遠慮ください。
・上記全てご理解いただける方・こまめに連絡を取れる方のみでお願い致します。",True,2026-06
xtixj5arx0,1781499352639,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,【2名義中2番手】【すり替えなし】【下3桁提示可能】,n,4.9,番手記載あり,2026-06-15 04:55:52,2026-06-20 09:27:28,,listing,2,15000,"2名義中2番手
すり替えなし 下3桁提示可能 初期当選 有効期限内
・当日会場付近にてお待ち合わせし、同時入場お願いいたします。
お待ち合せ時間、お待ち合せ場所の詳細は公演当日までに取引メッセージにてご連絡させていただきます。
・入場後は一度チケットを回収し、2名義中2番手にてチケットをお渡しさせていただきます。
座席確認のためお時間いただく可能性もございますが、入場からチケット受け渡しまでできる限り迅速に対応させていただきます。
・当日は時間厳守で集合をお願いいたします。ご購入者様の遅刻は到着を待たずに入場させていただきます。お時間に余裕を持ってお越しください。
出演者変更、入場時のランダムエラー、本人確認、交通機関の遅延、体調不良、座席などへのクレームでの返金は一切致しかねます。
・代表者として入場していただく可能性がございます。
その場合、QRコードを開いた状態でこちらのスマホ端末をお渡しいたしますので、一律で端末持ち逃げ防止のため一時的に身分証をお預かりさせていただきます。入場後、チケットと端末をお渡し/返却いただくタイミングにて、速やかに身分証を返却いたします。
（ご購入者様の端末をお借りしてログインさせていただく場合もございますのでご承知ください。）
（QRコードごとのお譲りとなる可能性もございます。）
・トラブル防止のため代理購入不可
必ず当日いらっしゃる方が落札をお願いいたします。
・公演中止以外ではいかなる理由でもキャンセル、返金は承れません。",True,2026-06
2uj0rosrqu,1780394407327,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同時入場 ランダム配布,こ,5.0,ランダム,2026-06-02 10:00:07,2026-06-20 09:27:28,,listing,2,3000,"・複数名義所持の為、同時入場後チケットを回収させていただき一度解散し、こちらが指定する場所に再度お集まりいただきこちらで座席選択後のチケットをランダムでお渡しさせていただきます。
座席確認の為、お渡しまでお時間をいただく可能性がございすが、開演までにお渡ししますので催促のご連絡はお控え下さい。
・当日はこちらが指定させていただく時間、場所にお越しいただき同時入場となります。
詳細は連絡ボードにてご連絡させていただきます。
交通機関の遅れ等による遅刻や体調不良、音信不通の場合は待つことなく入場することがございます。その際の返金対応は致しかねますのでご了承ください。
・2連で購入の方は、入場時に分かれて入場していただく場合もございますが、必ず連番のチケットをお渡しいたします。
・入場時にQRコード表示のため端末の貸出にご協力いただく場合がございます。その際、身分証明書を一度お預かりさせていただく場合ございますが、入場後にログアウト、チケットと引き換えに身分証は早急にご返却いたします。ご了承ください。
・入場時のトラブルや座席へのクレームなどは一切お受けできかねますのでご了承ください。
遅刻、体調不良、音信不通、ランダムエラー、本人確認、検温での入場不可など如何なる場合も公演中止以外でのご返金は一切致しかねますのでご了承ください。",True,2026-06
sold_1781241966149,1781241966149,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,同行,,,,2026-06-12 05:26:06,2026-06-20 09:27:28,2026-06-20 04:50:53,sold,1,16000,"FC初期当選、有効期限内、該当名義、着ブロなし、重複すり替えなし、下3桁提示可

当方との同行です。
詳しい話、待ち合わせ場所、時間についてはメッセージでお願い...",False,2026-06
o4trc1cxf1,1780741248803,are-you-red-y,2026-06-28,15:00,京セラドーム大阪,electronic,female,公演前日までにログイン情報共有,ぴぷ,5.0,QR,2026-06-06 10:20:48,2026-06-20 09:27:28,,listing,2,27000,"QR毎/FC初期当選/有効期限内/下3桁提示可/
着ブロ希望なし/発送物戻りなし/山田名義
・公演前日までに入場に必要なログイン情報をお伝えいたします。
・同行者登録は買い手様ご自身で行なっていただきますようお願いいたします。
・入場後はすみやかにログアウトし、受け取り評価をお願いいたします。
・座席未定のため、お席に関するクレームは一切受け付けません。
・公演中止以外の如何なる理由でも入場できない場合の返金対応は致しかねます。
※ご購入していただいた時点で上記の内容に全てご了承いただいたものとみなします。",True,2026-06
